placename,alma_id,title,date,start_year,end_year,ie_id,image_id
Anglesea,9917691803607636,"""THE FOUR KINGS"" ROADHOUSE, ANGLESEA, VIC. [picture]",[c1920-1954],1954,1954,IE875173,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE875173:FL21245671.jpg
Anglesea,9917686843607636,"CAR PARK & FOUR KINGS ROADHOUSE, ANGLESEA, VIC. [picture]",[c1920-1954],1954,1954,IE863657,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE863657:FL21244285.jpg
Anglesea,9917331603607636,"Panorama Of The Beach, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE869236,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE869236:FL21251653.jpg
Anglesea,9917331533607636,"Looking Towards Point Addis, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE898082,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE898082:FL21241241.jpg
Anglesea,9917331523607636,"Point Roadknight, From The Cliffs, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE889023,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE889023:FL21255045.jpg
Anglesea,9917331493607636,"The Beach And Point Roadknight, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE895781,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE895781:FL21242637.jpg
Anglesea,9917331453607636,"Point Roadknight, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE866090,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE866090:FL21253277.jpg
Anglesea,9917331423607636,"The Crags, Point Roadknight, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE898144,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE898144:FL21242157.jpg
Anglesea,9917331393607636,"Breakers At Point Roadknight, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE869630,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE869630:FL21254851.jpg
Anglesea,9917331363607636,"The Bathing Beach, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE870209,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE870209:FL21242073.jpg
Anglesea,9917316813607636,"Public Parking Area & The Four Kings Roadhouse, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE897363,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE897363:FL21255835.jpg
Anglesea,9917331553607636,"Panorama Of The Coast, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE870590,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE870590:FL21255087.jpg
Anglesea,9917331543607636,"The Cliffs, Anglesea, Victoria",[between 1920 and 1954?],1920,1954,IE890141,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE890141:FL21241267.jpg
Anglesea,9917316943607636,"The Four Kings Roadhouse, Great Ocean Road, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE891946,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE891946:FL21257773.jpg
Anglesea,9917262983607636,"Cape Roadknight From The Lookout, Anglesea, Vic.",[between 1920 and 1954?],1920,1954,IE867110,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE867110:FL21245643.jpg
Anglesea,9916797163607636,Anglesea Beach.,[circa 1918],1918,1918,IE415419,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE415419:FL20806002.jpg
Anglesea,9916797153607636,"Looking towards Point Addis, Anglesea, Vic.",[circa 1915],1915,1915,IE495327,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE495327:FL20805976.jpg
Anglesea,9916797133607636,"The bathing beach, Anglesea, Victoria.",[circa 1915],1915,1915,IE414826,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE414826:FL20805888.jpg
Antwerp,9920653263607636,"[Antwerp State School, No. 3104] [picture].",[ca. 1910 - ca. 1920],1910,1920,IE1500512,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1500512:FL20768439.jpg
Apollo Bay,9917676363607636,APOLLO BAY FROM MARRINER'S HOUSE [picture],[ca. 1928],1928,1928,IE1446475,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1446475:FL20998328.jpg
Apollo Bay,9916417783607636,"QUIET WATERS, APOLLO BAY, VIC. [picture]",[c1920-1954],1954,1954,IE888053,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE888053:FL21244519.jpg
Apollo Bay,9916416643607636,"THE BREAKWATER, APOLLO BAY, VIC. [picture]",[c1920-1954],1954,1954,IE878224,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE878224:FL21243153.jpg
Apollo Bay,9918031903607636,"Fern Glen, Turton's Track, Vic.",[between 1920 and 1954?],1920,1954,IE892595,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE892595:FL21248876.jpg
Apollo Bay,9917677363607636,"Otway Chalet, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE893898,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE893898:FL21241167.jpg
Apollo Bay,9917660953607636,"Collingwood Street, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE883853,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE883853:FL21243941.jpg
Apollo Bay,9917659373607636,"""The Falls"" Guest House, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE876339,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE876339:FL21249401.jpg
Apollo Bay,9917654273607636,"The Pioneers Fountain, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE891181,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE891181:FL21257849.jpg
Apollo Bay,9917338113607636,"View From Marriner's Lookout, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE886938,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE886938:FL21258615.jpg
Apollo Bay,9917337073607636,"Turton's Track, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE891477,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE891477:FL21258243.jpg
Apollo Bay,9917337013607636,"Fern Scene Along Turton's Track Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE891144,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE891144:FL21242181.jpg
Apollo Bay,9917335383607636,"Turton's Track, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE881853,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE881853:FL21241857.jpg
Apollo Bay,9917335033607636,"Barham Paradise (Stanley Glen{Rpara}, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE873907,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE873907:FL21257297.jpg
Apollo Bay,9917333723607636,"Barham Paradise (Stanley Glen{Rpara}, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE877324,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE877324:FL21255130.jpg
Apollo Bay,9917333703607636,"Barham Paradise (Stanley Glen{Rpara}, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE877858,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE877858:FL21255059.jpg
Apollo Bay,9917333663607636,"Breakers At Storm Point, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE891945,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE891945:FL21240371.jpg
Apollo Bay,9917333593607636,"Veteran Myrtle Trees, Stanley Glen, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE890016,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE890016:FL21252860.jpg
Apollo Bay,9917327553607636,"Catholic Church, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE879476,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE879476:FL21253181.jpg
Apollo Bay,9917327083607636,"Otway Chalet, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE894376,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE894376:FL21258507.jpg
Apollo Bay,9917323153607636,Apollo Bay from Marriner's Hill.,[between 1920 and 1954?],1920,1954,IE887729,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE887729:FL21254595.jpg
Apollo Bay,9917321813607636,Apollo Bay from Marriner's House.,[between 1920 and 1954?],1920,1954,IE886982,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE886982:FL21254455.jpg
Apollo Bay,9917321753607636,Apollo Bay from Marriner's Hill.,[between 1920 and 1954?],1920,1954,IE896507,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE896507:FL21240849.jpg
Apollo Bay,9917314283607636,"Panorama From Marriner's Lookout, Apollo Bay, Vic. / Vic. Railways.",[between 1920 and 1954?],1920,1954,IE887667,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE887667:FL21245945.jpg
Apollo Bay,9916800213607636,"The Crossing Place, Apollo Bay.",[ca. 1907],1907,1907,IE440629,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE440629:FL20806780.jpg
Apollo Bay,9916440123607636,"COLLINGWOOD STREET, APOLLO BAY, VIC. [picture]",[c1920-1954],1954,1954,IE880798,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE880798:FL21247207.jpg
Apollo Bay,9916440113607636,"COLLINGWOOD STREET, APOLLO BAY, VIC. [picture]",[c1920-1954],1954,1954,IE883267,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE883267:FL21253057.jpg
Apollo Bay,9917318863607636,"VIEW FROM MARINER'S LOOKOUT, APOLLO BAY, VIC. [picture]",[c1920-1954],1954,1954,IE890264,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE890264:FL21242020.jpg
Apollo Bay,9916800263607636,Apollo Bay looking towards Luxon Range.,[circa 1915],1915,1915,IE495777,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE495777:FL20806814.jpg
Apollo Bay,9919771643607636,"The Township, Apollo Bay.",[1925?],1925,1925,IE1406901,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1406901:FL20994596.jpg
Apollo Bay,9919771513607636,View at Apollo Bay [picture].,[ca. 1925],1925,1925,IE1409714,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1409714:FL20997190.jpg
Apollo Bay,9919771463607636,"Looking To Cape Patten, Apollo Bay.",[1925?],1925,1925,IE1339505,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1339505:FL20983207.jpg
Apollo Bay,9919771403607636,"Turton's Track, Apollo Bay [picture].",[ca. 1925],1925,1925,IE1273660,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1273660:FL20971095.jpg
Apollo Bay,9919771383607636,"Barham Paradise (Stanley Glen{Rpara}, Apollo Bay.",[1925?],1925,1925,IE1380526,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1380526:FL20989221.jpg
Apollo Bay,9917772313607636,Sketches at and around Apollo Bay [Vic.] [picture],"March 11, 1885.",1885,1885,IE609723,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE609723:FL21073157.jpg
Apollo Bay,9917701323607636,"""GREENACRES"", APOLLO BAY, VIC. [picture]",[c1920-1954],1954,1954,IE895518,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE895518:FL21247229.jpg
Apollo Bay,9917682313607636,"Apollo Bay, from Cape patton [Vic.] [picture]","June 7, 1879.",1879,1879,IE622586,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE622586:FL21093925.jpg
Apollo Bay,9917629063607636,HOLIDAY RAMBLES. - APOLLO BAY AND CAPE OTWAY. [picture],"May 4, 1881.",1881,1881,IE8283079,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE8283079:FL21663283.jpg|https://rosetta.slv.vic.gov.au:2083/iiif/2/IE8283079:FL21663284.jpg|https://rosetta.slv.vic.gov.au:2083/iiif/2/IE8283079:FL21663285.jpg|https://rosetta.slv.vic.gov.au:2083/iiif/2/IE8283079:FL21663282.jpg|https://rosetta.slv.vic.gov.au:2083/iiif/2/IE8283079:FL21663280.jpg|https://rosetta.slv.vic.gov.au:2083/iiif/2/IE8283079:FL21663281.jpg
Apollo Bay,9917336963607636,"Stanley Glen (Barham Paradise{Rpara}, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE884634,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE884634:FL21258049.jpg
Apollo Bay,9917333623607636,"Shelly Beach, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE882644,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE882644:FL21256473.jpg
Apollo Bay,9917329313607636,"Collingwood Street, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE870951,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE870951:FL21251850.jpg
Apollo Bay,9917325333607636,"Looking To Cape Patten Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE897429,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE897429:FL21243459.jpg
Apollo Bay,9917316223607636,"Wild Dog Valley, Apollo Bay, Vic.",[between 1920 and 1954?],1920,1954,IE890785,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE890785:FL21253851.jpg
Apollo Bay,9917315883607636,"THE BALLARAT HOTEL, & BEER GARDEN, APOLLO BAY, VIC. [picture]",[c1920-1954],1954,1954,IE885566,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE885566:FL21240934.jpg
Apollo Bay,9916800413607636,"Apollo Bay, Vicytoria.",[circa 192-?],,,IE440277,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE440277:FL20806848.jpg
Apollo Bay,9916587633607636,"BREAKERS AT STORM POINT, APOLLO BAY [picture]",[ca. 1930],1930,1930,IE781135,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE781135:FL21059328.jpg
Apollo Bay,9916416023607636,"""GREENACRES"", APOLLO BAY, VIC. [picture]",[c1920-1954],1954,1954,IE892978,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE892978:FL21241785.jpg
Apollo Bay,9917977353607636,"Horse-shoe bend, Skeene's Creek Road, Apollo Bay, Vic. [picture] / Rose Stereograph Co.",[ca. 1945],1945,1945,IE1255228,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1255228:FL20969819.jpg
Arapiles,9917673123607636,West side of Mt. Arapiles.,1865.,1865,1865,IE1504770,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1504770:FL20769190.jpg
Arapiles,9916866173607636,MOUNT ARAPILES - SUNSET [picture],[1865],1865,1865,IE1323193,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1323193:FL21260761.jpg
Arapiles,9921172193607636,"Mount Araphilas, Victoria [picture] / N. Chevalier ; S. Bradshaw.",[ca. 1874-ca. 1876],1874,1876,IE1475406,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1475406:FL20767844.jpg
Ararat,9939669681307636,Ararat And District.,"February 1, 1894.",1894,1894,IE854189,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE854189:FL21069108.jpg
Ararat,9939669530307636,Ararat,[ca. 1945-ca. 1954],1945,1954,IE1069793,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1069793:FL20940939.jpg
Ararat,9939665932807636,Ararat And District.,"February 1, 1894.",1894,1894,IE754143,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE754143:FL21068889.jpg
Ararat,9939664399007636,Ararat,[ca. 1945-ca. 1954],1945,1954,IE1069630,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1069630:FL20939636.jpg
Ararat,9939664181507636,Ararat And District.,1894-02-01,1894,1894,IE818889,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE818889:FL21069211.jpg
Ararat,9939659758407636,Ararat And District.,1894-02-01,1894,1894,IE637761,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE637761:FL21068965.jpg
Ararat,9939659467407636,Ararat And District.,1894-02-01,1894,1894,IE796370,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE796370:FL21069141.jpg
Ararat,9939659202607636,Ararat And District.,1894-02-01,1894,1894,IE634802,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE634802:FL21069175.jpg
Ararat,9939658990807636,Ararat And District.,1894-02-01,1894,1894,IE807997,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE807997:FL21069257.jpg
Ararat,9939658612607636,Ararat,1945/1954,1945,1954,IE1050974,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1050974:FL20937441.jpg
Ararat,9939658585907636,Ararat And District.,"February 1, 1894.",1894,1894,IE742145,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE742145:FL21068859.jpg
Ararat,9939657461207636,Ararat,1945/1954,1945,1954,IE1053109,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1053109:FL20934167.jpg
Ararat,9939656440807636,Ararat And District.,"February 1, 1894.",1894,1894,IE762477,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE762477:FL21068821.jpg
Ararat,9939656434907636,"De Grandi R Hewson's Cash Stores, Ararat And District.","February 1, 1894.",1894,1894,IE688724,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE688724:FL21068769.jpg
Ararat,9939654113607636,Ararat And District.,1894-02-01,1894,1894,IE720818,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE720818:FL21068789.jpg
Ararat,9939654071907636,Ararat And District.,1894-02-01,1894,1894,IE792813,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE792813:FL21069031.jpg
Ararat,9939652755407636,Ararat And District.,"February 1, 1894.",1894,1894,IE821292,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE821292:FL21069235.jpg
Ararat,9939650284007636,Ararat And District.,"February 1, 1894.",1894,1894,IE749494,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE749494:FL21068929.jpg
Ararat,9939648007807636,Ararat And District.,"February 1, 1894.",1894,1894,IE749623,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE749623:FL21068997.jpg
Ararat,9939647965707636,Ararat And District.,"February 1, 1894.",1894,1894,IE736705,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE736705:FL21069067.jpg
Ararat,9917416013607636,[Ararat] [picture].,[ca. 1945-ca. 1954],1945,1954,IE1063233,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1063233:FL20940331.jpg
Ararat,9917387503607636,"[Alexander Park, Ararat.] [picture]",[ca. 1945-ca. 1954],1945,1954,IE1063632,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1063632:FL20939573.jpg
Ararat,9916792443607636,Ararat [picture],[ca. 1909],1909,1909,IE510880,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE510880:FL20805764.jpg
Ararat,9939658226907636,"""Alexandra Gardens, Ararat, Victoria""",1920/1954,1920,1954,IE1132342,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1132342:FL20903939.jpg
Ararat,9939654619707636,"""ALEXANDRA GARDENS, ARARAT, VICTORIA""",[between 1920 and 1954?],1920,1954,IE863810,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE863810:FL21255373.jpg
Arthurs Seat,9917318183607636,"Tower, Mt. Arthur, Dromana",[between 1920 and 1954?],1920,1954,IE897465,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE897465:FL21241813.jpg
Arthurs Seat,9916444613607636,"MOUNTAIN PEAK RESTAURANT, GARDEN OF THE MOON, ARTHUR'S SEAT, VIC. [picture]",[c1920-1954],1954,1954,IE896873,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE896873:FL21250435.jpg
Arthurs Seat,9939665194407636,"""SWIMMING POOL, GARDEN OF THE MOON, HOLLYWOOD, ARTHURS SEAT, VIC.""",[between 1920 and 1954?],1920,1954,IE890160,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE890160:FL21254083.jpg
Arthurs Seat,9939659580507636,"""SWIMMING POOL, GARDEN OF THE MOON, HOLLYWOOD, ARTHURS SEAT, VIC.""",[between 1920 and 1954?],1920,1954,IE887645,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE887645:FL21245233.jpg
Arthurs Seat,9917644643607636,"The Cairn, Arthur's Seat, Victoria",[between 1920 and 1954?],1920,1954,IE883179,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE883179:FL21243381.jpg
Arthurs Seat,9917327663607636,"Panorama Westward From Arthur's Seat, Victoria",[between 1920 and 1954?],1920,1954,IE871861,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE871861:FL21240639.jpg
Arthurs Seat,9917327343607636,"View Of Arthur's Seat From The Pier, Dromana, Vic.",[between 1920 and 1954?],1920,1954,IE863894,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE863894:FL21240999.jpg
Arthurs Seat,9917312263607636,"THE BEACH WITH ARTHUR'S SEAT IN THE DISTANCE, RYE, VIC. [picture]",[c1920-1954],1954,1954,IE878044,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE878044:FL21258787.jpg
Arthurs Seat,9916571073607636,Kitchen at Arthur's Seat Station March 1900 [picture],1900.,1900,1900,IE457623,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE457623:FL21224618.jpg
Arthurs Seat,9916508953607636,Arthur's seat.,[between 1900 and 1954?],1900,1954,IE936331,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE936331:FL21380247.jpg
Arthurs Seat,9916426533607636,"PANORAMA FROM ARTHUR'S SEAT, VIC. [picture]",[c1920-1954],1954,1954,IE890814,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE890814:FL21242983.jpg
Arthurs Seat,9916426513607636,"LOOKING DOWN ON DROMANA FROM ARTHUR'S SEAT, VIC. [picture]",[c1920-1954],1954,1954,IE888266,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE888266:FL21242943.jpg
Arthurs Seat,9917311593607636,"""The Garden of The Moon"", Hollywood, Arthur's Seat, Vic.",[between 1920 and 1954?],1920,1954,IE877615,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE877615:FL21244689.jpg
Arthurs Seat,9917322133607636,"LOOKING TOWARDS ARTHUR'S SEAT, ROSEBUD, VIC. [picture]",[c1920-1954],1954,1954,IE864998,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE864998:FL21257167.jpg
Arthurs Seat,9917318303607636,View of Dromana from foot of Arthur's Seat.,[between 1920 and 1954?],1920,1954,IE880575,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE880575:FL21242315.jpg
Arthurs Seat,9917317003607636,"The Road To Arthur's Seat, Vic.",[between 1920 and 1954?],1920,1954,IE871396,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE871396:FL21241323.jpg
Arthurs Seat,9916420803607636,"""MANIKIN,"" GARDEN OF THE MOON, ARTHUR'S SEAT, VIC. [picture]",[c1920-1954],1954,1954,IE873787,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE873787:FL21246213.jpg
Arthurs Seat,9916420733607636,"LOOKING DOWN ON THE FISH POND & ""MANIKIN,"" HOLLYWOOD, ARTHUR'S SEAT, VIC. [picture]",[c1920-1954],1954,1954,IE893868,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE893868:FL21245563.jpg
Arthurs Seat,9917311993607636,"The Lookout Tower, Arthurs Seat, Vic.",[between 1920 and 1954?],1920,1954,IE890517,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE890517:FL21252284.jpg
Arthurs Seat,9939663264307636,"Arthur's Seat, Victoria",[1930?],1930,1930,IE5771004,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE5771004:FL21108338.jpg
Arthurs Seat,9939656577907636,"Arthur's Seat, Victoria",[1930?],1930,1930,IE1876335,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE1876335:FL21108756.jpg
Arthurs Seat,9939655728307636,"Arthur's Seat, Victoria",[1930?],1930,1930,IE5739992,https://rosetta.slv.vic.gov.au:2083/iiif/2/IE5739992:FL21109790.jpg
