mms,title,lds19,publisher,format,genre,lds03,trove_note,trove_url,place_x,placename,place_y,corrected,possible,placename_corrected,placename_upper,State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,feature_order
999705963607636,The Evelyn observer and Bourke East record.,1902-1917,"Kangaroo Ground, Vic : Robert Charles Harris",v.,Newspapers,Australia--Victoria--Kangaroo Ground | Australia--Victoria--Evelyn,,http://nla.gov.au/nla.news-title146,Australia--Victoria--Evelyn,Evelyn,,,,Evelyn,EVELYN,VIC,UNINCORPORATED,8775.0,EVELYN,REGISTERED,CNTY,COUNTY,145.50126,-37.7484591,30388.0,3.0
999702143607636,Berwick & district journal.,1994-1995,"Dandenong, Vic. : Fairfax Community Newspapers",v. : ill. (some col.) ; 41 cm.,,Australia--Victoria--Berwick | Australia--Victoria--Dandenong,,,Australia--Victoria--Berwick,Berwick,,,,Berwick,BERWICK,VIC,CASEY CITY,100365.0,BERWICK,REGISTERED,LOCB,LOCALITY,145.3486485,-38.0420842,100351.0,1.0
999702143607636,Berwick & district journal.,1994-1995,"Dandenong, Vic. : Fairfax Community Newspapers",v. : ill. (some col.) ; 41 cm.,,Australia--Victoria--Berwick | Australia--Victoria--Dandenong,,,Australia--Victoria--Dandenong,Dandenong,,,,Dandenong,DANDENONG,VIC,GREATER DANDENONG CITY,100920.0,DANDENONG,REGISTERED,LOCB,LOCALITY,145.2138952,-37.985583,100906.0,1.0
999701773607636,"Flemington Kensington news (Flemington, Vic. : 1983) | Flemington Kensington news.",1983-19uu,"Flemington, Vic. : Kensington and Flemington community volunteer newspaper group",v. : ill. ; 43 cm.,Newspapers,Australia--Victoria--Flemington | Australia--Victoria--Kensington,,,Australia--Victoria--Flemington,Flemington,,,,Flemington,FLEMINGTON,VIC,MELBOURNE CITY,101178.0,FLEMINGTON,REGISTERED,LOCB,LOCALITY,144.9129596,-37.7880212,101164.0,1.0
999701773607636,"Flemington Kensington news (Flemington, Vic. : 1983) | Flemington Kensington news.",1983-19uu,"Flemington, Vic. : Kensington and Flemington community volunteer newspaper group",v. : ill. ; 43 cm.,Newspapers,Australia--Victoria--Flemington | Australia--Victoria--Kensington,,,Australia--Victoria--Kensington,Kensington,,,,Kensington,KENSINGTON,VIC,MELBOURNE CITY,101639.0,KENSINGTON,REGISTERED,LOCB,LOCALITY,144.9251567,-37.7959223,101625.0,1.0
999701493607636,Western independent (Sunshine/Footscray edition) | Western independent.,1994-1994,Sunshine Vic. : Western Independent,v. : ill. ; 41 cm.,,Australia--Victoria--Sunshine | Australia--Victoria--Footscray,,,Australia--Victoria--Sunshine,Sunshine,,,,Sunshine,SUNSHINE,VIC,BRIMBANK CITY,102881.0,SUNSHINE,REGISTERED,LOCB,LOCALITY,144.8355849,-37.7887149,102867.0,1.0
999701493607636,Western independent (Sunshine/Footscray edition) | Western independent.,1994-1994,Sunshine Vic. : Western Independent,v. : ill. ; 41 cm.,,Australia--Victoria--Sunshine | Australia--Victoria--Footscray,,,Australia--Victoria--Footscray,Footscray,,,,Footscray,FOOTSCRAY,VIC,MARIBYRNONG CITY,101188.0,Footscray,REGISTERED,LOCB,LOCALITY,144.8994467,-37.7983813,101174.0,1.0
999699493607636,Tamil world.,199u-,"Preston South, Vic. : Limat Multimedia.",v. : ill. ; 43 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Preston,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
999699493607636,Tamil world.,199u-,"Preston South, Vic. : Limat Multimedia.",v. : ill. ; 43 cm.,Newspapers,Australia--Victoria--Melbourne | Australia--Victoria--Preston,,,Australia--Victoria--Preston,Preston,,,,Preston,PRESTON,VIC,DAREBIN CITY,102556.0,PRESTON,REGISTERED,LOCB,LOCALITY,145.0090877,-37.7416369,102542.0,1.0
999699413607636,"The Moyne gazette : Port Fairy community newspaper, incorporating Koroit and district.",1994-,Port Fairy Vic. : Port Press,v. : ill. ; 37 cm.,,Australia--Victoria--Port Fairy | Australia--Victoria--Koroit,,,Australia--Victoria--Port Fairy,Port Fairy,,,,Port Fairy,PORT FAIRY,VIC,MOYNE SHIRE,102538.0,PORT FAIRY,REGISTERED,LOCB,LOCALITY,142.1763596,-38.3330659,102524.0,1.0
999699413607636,"The Moyne gazette : Port Fairy community newspaper, incorporating Koroit and district.",1994-,Port Fairy Vic. : Port Press,v. : ill. ; 37 cm.,,Australia--Victoria--Port Fairy | Australia--Victoria--Koroit,,,Australia--Victoria--Koroit,Koroit,,,,Koroit,KOROIT,VIC,MOYNE SHIRE,101715.0,KOROIT,REGISTERED,LOCB,LOCALITY,142.3718658,-38.27637,101701.0,1.0
999699373607636,The Riponshire advocate.,1874-1994,Beaufort Vic. : Riponshire Advocate,v. : ill. ; 43 cm.,,Australia--Victoria--Riponshire | Australia--Victoria--Beaufort,,,Australia--Victoria--Riponshire,Riponshire,Australia--Victoria--Riponshire,Ripon,,Ripon,RIPON,VIC,UNINCORPORATED,22657.0,RIPON,REGISTERED,CNTY,COUNTY,143.00126,-37.4984589,30404.0,3.0
999699373607636,The Riponshire advocate.,1874-1994,Beaufort Vic. : Riponshire Advocate,v. : ill. ; 43 cm.,,Australia--Victoria--Riponshire | Australia--Victoria--Beaufort,,,Australia--Victoria--Beaufort,Beaufort,,,,Beaufort,BEAUFORT,VIC,PYRENEES SHIRE,100320.0,BEAUFORT,REGISTERED,LOCB,LOCALITY,143.33453,-37.4403891,100306.0,1.0
999699343607636,Caulfield leader.,1994-1995,Armadale Vic. : Leader Group,v. : ill. ; 41 cm.,,Australia--Victoria--Caulfield | Australia--Victoria--Armadale,,,Australia--Victoria--Caulfield,Caulfield,,,,Caulfield,CAULFIELD,VIC,GLEN EIRA CITY,100708.0,CAULFIELD,REGISTERED,LOCB,LOCALITY,145.0265624,-37.8840043,100694.0,1.0
999699343607636,Caulfield leader.,1994-1995,Armadale Vic. : Leader Group,v. : ill. ; 41 cm.,,Australia--Victoria--Caulfield | Australia--Victoria--Armadale,,,Australia--Victoria--Armadale,Armadale,,,,Armadale,ARMADALE,VIC,STONNINGTON CITY,100192.0,ARMADALE,REGISTERED,LOCB,LOCALITY,145.0194404,-37.8576716,100178.0,1.0
999695703607636,Austrālijas latvietis.,1949-2018,"Prahran, Vic. : E. Dēlin̦š","v. : ill., ports. ; 35-42 cm.",Newspapers,Australia--Victoria--Prahran | Australia--Victoria--Melbourne,,,Australia--Victoria--Prahran,Prahran,,,,Prahran,PRAHRAN,VIC,STONNINGTON CITY,102553.0,PRAHRAN,REGISTERED,LOCB,LOCALITY,145.002358,-37.8515283,102539.0,1.0
999695703607636,Austrālijas latvietis.,1949-2018,"Prahran, Vic. : E. Dēlin̦š","v. : ill., ports. ; 35-42 cm.",Newspapers,Australia--Victoria--Prahran | Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
999695673607636,Australian women's wear : WW.,1975-1976,"Prahran, Vic. : Peter Isaacson Publications",v. : ill. ; 40 cm.,Newspapers,Australia--Victoria--Prahran | Australia--Victoria--Melbourne,,,Australia--Victoria--Prahran,Prahran,,,,Prahran,PRAHRAN,VIC,STONNINGTON CITY,102553.0,PRAHRAN,REGISTERED,LOCB,LOCALITY,145.002358,-37.8515283,102539.0,1.0
999695673607636,Australian women's wear : WW.,1975-1976,"Prahran, Vic. : Peter Isaacson Publications",v. : ill. ; 40 cm.,Newspapers,Australia--Victoria--Prahran | Australia--Victoria--Melbourne,,,Australia--Victoria--Melbourne,Melbourne,,,,Melbourne,MELBOURNE,VIC,MELBOURNE CITY,102000.0,MELBOURNE,REGISTERED,LOCB,LOCALITY,144.9739942,-37.8242884,101986.0,1.0
999694483607636,The Barwon view : a community newspaper.,1994-1995,"Geelong, Vic. : Brotherhood of St. Laurence",v. : ill. ; 45 cm.,Newspapers,Australia--Victoria--Barwon Region | Australia--Victoria--Geelong,,,Australia--Victoria--Barwon Region,Barwon Region,Australia--Victoria--Barwon Region,,ignore,Barwon Region,BARWON REGION,,,,,,,,,,,
999694483607636,The Barwon view : a community newspaper.,1994-1995,"Geelong, Vic. : Brotherhood of St. Laurence",v. : ill. ; 45 cm.,Newspapers,Australia--Victoria--Barwon Region | Australia--Victoria--Geelong,,,Australia--Victoria--Geelong,Geelong,,,,Geelong,GEELONG,VIC,GREATER GEELONG CITY,101227.0,GEELONG,REGISTERED,LOCB,LOCALITY,144.362887,-38.14813,101213.0,1.0
9938934633607636,Loddon herald.,2021-,Kangaroo Flat Vic. : Muso's Media Pty Ltd,volumes : illustrations (some colour)  ; 41 cm.,,Australia--Victoria--Kangaroo Flat | Australia--Victoria--Bridgewater | Australia--Victoria--Dingee | Australia--Victoria--Inglewood | Australia--Victoria--Mitiamo | Australia--Victoria--Newbridge | Australia--Victoria--Pyramid Hill | Australia--Victoria--Serpentine | Australia--Victoria--Tarnagulla | Australia--Victoria--Wedderburn | Australia--Victoria--Boort,,,Australia--Victoria--Kangaroo Flat,Kangaroo Flat,,,,Kangaroo Flat,KANGAROO FLAT,VIC,GREATER BENDIGO CITY,101601.0,KANGAROO FLAT,REGISTERED,LOCB,LOCALITY,144.243003,-36.8062533,101587.0,1.0
9938934633607636,Loddon herald.,2021-,Kangaroo Flat Vic. : Muso's Media Pty Ltd,volumes : illustrations (some colour)  ; 41 cm.,,Australia--Victoria--Kangaroo Flat | Australia--Victoria--Bridgewater | Australia--Victoria--Dingee | Australia--Victoria--Inglewood | Australia--Victoria--Mitiamo | Australia--Victoria--Newbridge | Australia--Victoria--Pyramid Hill | Australia--Victoria--Serpentine | Australia--Victoria--Tarnagulla | Australia--Victoria--Wedderburn | Australia--Victoria--Boort,,,Australia--Victoria--Bridgewater,Bridgewater,,,,Bridgewater,BRIDGEWATER,VIC,LODDON SHIRE,100492.0,BRIDGEWATER,REGISTERED,LOCB,LOCALITY,143.9485511,-36.637416,100478.0,1.0
9938934633607636,Loddon herald.,2021-,Kangaroo Flat Vic. : Muso's Media Pty Ltd,volumes : illustrations (some colour)  ; 41 cm.,,Australia--Victoria--Kangaroo Flat | Australia--Victoria--Bridgewater | Australia--Victoria--Dingee | Australia--Victoria--Inglewood | Australia--Victoria--Mitiamo | Australia--Victoria--Newbridge | Australia--Victoria--Pyramid Hill | Australia--Victoria--Serpentine | Australia--Victoria--Tarnagulla | Australia--Victoria--Wedderburn | Australia--Victoria--Boort,,,Australia--Victoria--Dingee,Dingee,,,,Dingee,DINGEE,VIC,LODDON SHIRE,100977.0,DINGEE,REGISTERED,LOCB,LOCALITY,144.2092567,-36.371062,100963.0,1.0
9938934633607636,Loddon herald.,2021-,Kangaroo Flat Vic. : Muso's Media Pty Ltd,volumes : illustrations (some colour)  ; 41 cm.,,Australia--Victoria--Kangaroo Flat | Australia--Victoria--Bridgewater | Australia--Victoria--Dingee | Australia--Victoria--Inglewood | Australia--Victoria--Mitiamo | Australia--Victoria--Newbridge | Australia--Victoria--Pyramid Hill | Australia--Victoria--Serpentine | Australia--Victoria--Tarnagulla | Australia--Victoria--Wedderburn | Australia--Victoria--Boort,,,Australia--Victoria--Inglewood,Inglewood,,,,Inglewood,INGLEWOOD,VIC,LODDON SHIRE,101528.0,Inglewood,REGISTERED,LOCB,LOCALITY,143.8414817,-36.5926693,101514.0,1.0
9938934633607636,Loddon herald.,2021-,Kangaroo Flat Vic. : Muso's Media Pty Ltd,volumes : illustrations (some colour)  ; 41 cm.,,Australia--Victoria--Kangaroo Flat | Australia--Victoria--Bridgewater | Australia--Victoria--Dingee | Australia--Victoria--Inglewood | Australia--Victoria--Mitiamo | Australia--Victoria--Newbridge | Australia--Victoria--Pyramid Hill | Australia--Victoria--Serpentine | Australia--Victoria--Tarnagulla | Australia--Victoria--Wedderburn | Australia--Victoria--Boort,,,Australia--Victoria--Mitiamo,Mitiamo,,,,Mitiamo,MITIAMO,VIC,CAMPASPE SHIRE,102079.0,MITIAMO,REGISTERED,LOCB,LOCALITY,144.3030795,-36.2128674,102065.0,1.0
9938934633607636,Loddon herald.,2021-,Kangaroo Flat Vic. : Muso's Media Pty Ltd,volumes : illustrations (some colour)  ; 41 cm.,,Australia--Victoria--Kangaroo Flat | Australia--Victoria--Bridgewater | Australia--Victoria--Dingee | Australia--Victoria--Inglewood | Australia--Victoria--Mitiamo | Australia--Victoria--Newbridge | Australia--Victoria--Pyramid Hill | Australia--Victoria--Serpentine | Australia--Victoria--Tarnagulla | Australia--Victoria--Wedderburn | Australia--Victoria--Boort,,,Australia--Victoria--Newbridge,Newbridge,,,,Newbridge,NEWBRIDGE,VIC,LODDON SHIRE,102329.0,Newbridge,REGISTERED,LOCB,LOCALITY,143.9198457,-36.754766,102315.0,1.0
9938934633607636,Loddon herald.,2021-,Kangaroo Flat Vic. : Muso's Media Pty Ltd,volumes : illustrations (some colour)  ; 41 cm.,,Australia--Victoria--Kangaroo Flat | Australia--Victoria--Bridgewater | Australia--Victoria--Dingee | Australia--Victoria--Inglewood | Australia--Victoria--Mitiamo | Australia--Victoria--Newbridge | Australia--Victoria--Pyramid Hill | Australia--Victoria--Serpentine | Australia--Victoria--Tarnagulla | Australia--Victoria--Wedderburn | Australia--Victoria--Boort,,,Australia--Victoria--Pyramid Hill,Pyramid Hill,,,,Pyramid Hill,PYRAMID HILL,VIC,LODDON SHIRE,102567.0,PYRAMID HILL,REGISTERED,LOCB,LOCALITY,144.1400746,-36.0402006,102553.0,1.0
9938934633607636,Loddon herald.,2021-,Kangaroo Flat Vic. : Muso's Media Pty Ltd,volumes : illustrations (some colour)  ; 41 cm.,,Australia--Victoria--Kangaroo Flat | Australia--Victoria--Bridgewater | Australia--Victoria--Dingee | Australia--Victoria--Inglewood | Australia--Victoria--Mitiamo | Australia--Victoria--Newbridge | Australia--Victoria--Pyramid Hill | Australia--Victoria--Serpentine | Australia--Victoria--Tarnagulla | Australia--Victoria--Wedderburn | Australia--Victoria--Boort,,,Australia--Victoria--Serpentine,Serpentine,,,,Serpentine,SERPENTINE,VIC,LODDON SHIRE,102723.0,SERPENTINE,REGISTERED,LOCB,LOCALITY,143.9838341,-36.428143,102709.0,1.0
9938934633607636,Loddon herald.,2021-,Kangaroo Flat Vic. : Muso's Media Pty Ltd,volumes : illustrations (some colour)  ; 41 cm.,,Australia--Victoria--Kangaroo Flat | Australia--Victoria--Bridgewater | Australia--Victoria--Dingee | Australia--Victoria--Inglewood | Australia--Victoria--Mitiamo | Australia--Victoria--Newbridge | Australia--Victoria--Pyramid Hill | Australia--Victoria--Serpentine | Australia--Victoria--Tarnagulla | Australia--Victoria--Wedderburn | Australia--Victoria--Boort,,,Australia--Victoria--Tarnagulla,Tarnagulla,,,,Tarnagulla,TARNAGULLA,VIC,LODDON SHIRE,102944.0,Tarnagulla,REGISTERED,LOCB,LOCALITY,143.832444,-36.7754413,102930.0,1.0
9938934633607636,Loddon herald.,2021-,Kangaroo Flat Vic. : Muso's Media Pty Ltd,volumes : illustrations (some colour)  ; 41 cm.,,Australia--Victoria--Kangaroo Flat | Australia--Victoria--Bridgewater | Australia--Victoria--Dingee | Australia--Victoria--Inglewood | Australia--Victoria--Mitiamo | Australia--Victoria--Newbridge | Australia--Victoria--Pyramid Hill | Australia--Victoria--Serpentine | Australia--Victoria--Tarnagulla | Australia--Victoria--Wedderburn | Australia--Victoria--Boort,,,Australia--Victoria--Wedderburn,Wedderburn,,,,Wedderburn,WEDDERBURN,VIC,LODDON SHIRE,103277.0,Wedderburn,REGISTERED,LOCB,LOCALITY,143.59893,-36.424865,103263.0,1.0
9938934633607636,Loddon herald.,2021-,Kangaroo Flat Vic. : Muso's Media Pty Ltd,volumes : illustrations (some colour)  ; 41 cm.,,Australia--Victoria--Kangaroo Flat | Australia--Victoria--Bridgewater | Australia--Victoria--Dingee | Australia--Victoria--Inglewood | Australia--Victoria--Mitiamo | Australia--Victoria--Newbridge | Australia--Victoria--Pyramid Hill | Australia--Victoria--Serpentine | Australia--Victoria--Tarnagulla | Australia--Victoria--Wedderburn | Australia--Victoria--Boort,,,Australia--Victoria--Boort,Boort,,,,Boort,BOORT,VIC,LODDON SHIRE,100454.0,BOORT,REGISTERED,LOCB,LOCALITY,143.7514948,-36.1235702,100440.0,1.0
9938821863607636,Local paper (Northcote budget edition) | The local paper.,2021-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Alphington | Australia--Victoria--Clifton Hill | Australia--Victoria--Collingwood | Australia--Victoria--Croxton | Australia--Victoria--Dennis | Australia--Victoria--Fairfield | Australia--Victoria--Fitzroy | Australia--Victoria--Thornbury | Australia--Victoria--Westgarth | Australia--Victoria--Northcote,,,Australia--Victoria--Research,Research,,,,Research,RESEARCH,VIC,NILLUMBIK SHIRE,102605.0,RESEARCH,REGISTERED,LOCB,LOCALITY,145.1882398,-37.7057505,102591.0,1.0
9938821863607636,Local paper (Northcote budget edition) | The local paper.,2021-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Alphington | Australia--Victoria--Clifton Hill | Australia--Victoria--Collingwood | Australia--Victoria--Croxton | Australia--Victoria--Dennis | Australia--Victoria--Fairfield | Australia--Victoria--Fitzroy | Australia--Victoria--Thornbury | Australia--Victoria--Westgarth | Australia--Victoria--Northcote,,,Australia--Victoria--Alphington,Alphington,,,,Alphington,ALPHINGTON,VIC,DAREBIN CITY,100152.0,ALPHINGTON,REGISTERED,LOCB,LOCALITY,145.0300194,-37.7759844,100138.0,1.0
9938821863607636,Local paper (Northcote budget edition) | The local paper.,2021-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Alphington | Australia--Victoria--Clifton Hill | Australia--Victoria--Collingwood | Australia--Victoria--Croxton | Australia--Victoria--Dennis | Australia--Victoria--Fairfield | Australia--Victoria--Fitzroy | Australia--Victoria--Thornbury | Australia--Victoria--Westgarth | Australia--Victoria--Northcote,,,Australia--Victoria--Clifton Hill,Clifton Hill,,,,Clifton Hill,CLIFTON HILL,VIC,YARRA CITY,100767.0,CLIFTON HILL,REGISTERED,LOCB,LOCALITY,144.996846,-37.7892853,100753.0,1.0
9938821863607636,Local paper (Northcote budget edition) | The local paper.,2021-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Alphington | Australia--Victoria--Clifton Hill | Australia--Victoria--Collingwood | Australia--Victoria--Croxton | Australia--Victoria--Dennis | Australia--Victoria--Fairfield | Australia--Victoria--Fitzroy | Australia--Victoria--Thornbury | Australia--Victoria--Westgarth | Australia--Victoria--Northcote,,,Australia--Victoria--Collingwood,Collingwood,,,,Collingwood,COLLINGWOOD,VIC,YARRA CITY,100812.0,COLLINGWOOD,REGISTERED,LOCB,LOCALITY,144.98816,-37.8018633,100798.0,1.0
9938821863607636,Local paper (Northcote budget edition) | The local paper.,2021-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Alphington | Australia--Victoria--Clifton Hill | Australia--Victoria--Collingwood | Australia--Victoria--Croxton | Australia--Victoria--Dennis | Australia--Victoria--Fairfield | Australia--Victoria--Fitzroy | Australia--Victoria--Thornbury | Australia--Victoria--Westgarth | Australia--Victoria--Northcote,,,Australia--Victoria--Croxton,Croxton,,,,Croxton,CROXTON,VIC,DAREBIN CITY,6625.0,CROXTON,REGISTERED,NBHD,NEIGHBOURHOOD,144.997367,-37.7648479,30635.0,5.0
9938821863607636,Local paper (Northcote budget edition) | The local paper.,2021-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Alphington | Australia--Victoria--Clifton Hill | Australia--Victoria--Collingwood | Australia--Victoria--Croxton | Australia--Victoria--Dennis | Australia--Victoria--Fairfield | Australia--Victoria--Fitzroy | Australia--Victoria--Thornbury | Australia--Victoria--Westgarth | Australia--Victoria--Northcote,,,Australia--Victoria--Dennis,Dennis,,,,Dennis,DENNIS,VIC,DAREBIN CITY,7260.0,DENNIS,REGISTERED,NBHD,NEIGHBOURHOOD,145.004867,-37.7804035,30640.0,5.0
9938821863607636,Local paper (Northcote budget edition) | The local paper.,2021-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Alphington | Australia--Victoria--Clifton Hill | Australia--Victoria--Collingwood | Australia--Victoria--Croxton | Australia--Victoria--Dennis | Australia--Victoria--Fairfield | Australia--Victoria--Fitzroy | Australia--Victoria--Thornbury | Australia--Victoria--Westgarth | Australia--Victoria--Northcote,,,Australia--Victoria--Fairfield,Fairfield,,,,Fairfield,FAIRFIELD,VIC,YARRA CITY,101146.0,FAIRFIELD,REGISTERED,LOCB,LOCALITY,145.0111216,-37.7928006,101132.0,1.0
9938821863607636,Local paper (Northcote budget edition) | The local paper.,2021-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Alphington | Australia--Victoria--Clifton Hill | Australia--Victoria--Collingwood | Australia--Victoria--Croxton | Australia--Victoria--Dennis | Australia--Victoria--Fairfield | Australia--Victoria--Fitzroy | Australia--Victoria--Thornbury | Australia--Victoria--Westgarth | Australia--Victoria--Northcote,,,Australia--Victoria--Fitzroy,Fitzroy,,,,Fitzroy,FITZROY,VIC,YARRA CITY,101172.0,FITZROY,REGISTERED,LOCB,LOCALITY,144.9791715,-37.8009041,101158.0,1.0
9938821863607636,Local paper (Northcote budget edition) | The local paper.,2021-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Alphington | Australia--Victoria--Clifton Hill | Australia--Victoria--Collingwood | Australia--Victoria--Croxton | Australia--Victoria--Dennis | Australia--Victoria--Fairfield | Australia--Victoria--Fitzroy | Australia--Victoria--Thornbury | Australia--Victoria--Westgarth | Australia--Victoria--Northcote,,,Australia--Victoria--Thornbury,Thornbury,,,,Thornbury,THORNBURY,VIC,DAREBIN CITY,103009.0,THORNBURY,REGISTERED,LOCB,LOCALITY,145.0057292,-37.7584374,102995.0,1.0
9938821863607636,Local paper (Northcote budget edition) | The local paper.,2021-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Alphington | Australia--Victoria--Clifton Hill | Australia--Victoria--Collingwood | Australia--Victoria--Croxton | Australia--Victoria--Dennis | Australia--Victoria--Fairfield | Australia--Victoria--Fitzroy | Australia--Victoria--Thornbury | Australia--Victoria--Westgarth | Australia--Victoria--Northcote,,,Australia--Victoria--Westgarth,Westgarth,,,,Westgarth,WESTGARTH,VIC,DAREBIN CITY,29144.0,WESTGARTH,REGISTERED,NBHD,NEIGHBOURHOOD,144.992367,-37.7817924,30726.0,5.0
9938821863607636,Local paper (Northcote budget edition) | The local paper.,2021-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Alphington | Australia--Victoria--Clifton Hill | Australia--Victoria--Collingwood | Australia--Victoria--Croxton | Australia--Victoria--Dennis | Australia--Victoria--Fairfield | Australia--Victoria--Fitzroy | Australia--Victoria--Thornbury | Australia--Victoria--Westgarth | Australia--Victoria--Northcote,,,Australia--Victoria--Northcote,Northcote,,,,Northcote,NORTHCOTE,VIC,DAREBIN CITY,102381.0,Northcote,REGISTERED,LOCB,LOCALITY,144.9993878,-37.7722595,102367.0,1.0
9938781673607636,Local paper (Knox-Sherbrooke edition) | The local paper.,2020-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Bayswater | Australia--Victoria--Boronia | Australia--Victoria--Ferntree Gully | Australia--Victoria--Knoxfield | Australia--Victoria--Mountain Gate | Australia--Victoria--Rowville | Australia--Victoria--Scoresby | Australia--Victoria--Studfield | Australia--Victoria--Wantirna | Australia--Victoria--Wantirna South,,,Australia--Victoria--Research,Research,,,,Research,RESEARCH,VIC,NILLUMBIK SHIRE,102605.0,RESEARCH,REGISTERED,LOCB,LOCALITY,145.1882398,-37.7057505,102591.0,1.0
9938781673607636,Local paper (Knox-Sherbrooke edition) | The local paper.,2020-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Bayswater | Australia--Victoria--Boronia | Australia--Victoria--Ferntree Gully | Australia--Victoria--Knoxfield | Australia--Victoria--Mountain Gate | Australia--Victoria--Rowville | Australia--Victoria--Scoresby | Australia--Victoria--Studfield | Australia--Victoria--Wantirna | Australia--Victoria--Wantirna South,,,Australia--Victoria--Bayswater,Bayswater,,,,Bayswater,BAYSWATER,VIC,KNOX CITY,100309.0,BAYSWATER,REGISTERED,LOCB,LOCALITY,145.2627824,-37.846296,100295.0,1.0
9938781673607636,Local paper (Knox-Sherbrooke edition) | The local paper.,2020-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Bayswater | Australia--Victoria--Boronia | Australia--Victoria--Ferntree Gully | Australia--Victoria--Knoxfield | Australia--Victoria--Mountain Gate | Australia--Victoria--Rowville | Australia--Victoria--Scoresby | Australia--Victoria--Studfield | Australia--Victoria--Wantirna | Australia--Victoria--Wantirna South,,,Australia--Victoria--Boronia,Boronia,,,,Boronia,BORONIA,VIC,KNOX CITY,100458.0,BORONIA,REGISTERED,LOCB,LOCALITY,145.290418,-37.8569526,100444.0,1.0
9938781673607636,Local paper (Knox-Sherbrooke edition) | The local paper.,2020-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Bayswater | Australia--Victoria--Boronia | Australia--Victoria--Ferntree Gully | Australia--Victoria--Knoxfield | Australia--Victoria--Mountain Gate | Australia--Victoria--Rowville | Australia--Victoria--Scoresby | Australia--Victoria--Studfield | Australia--Victoria--Wantirna | Australia--Victoria--Wantirna South,,,Australia--Victoria--Ferntree Gully,Ferntree Gully,,,,Ferntree Gully,FERNTREE GULLY,VIC,KNOX CITY,101165.0,FERNTREE GULLY,REGISTERED,LOCB,LOCALITY,145.2820852,-37.8861615,101151.0,1.0
9938781673607636,Local paper (Knox-Sherbrooke edition) | The local paper.,2020-,"Research, Vic. : Local Media Pty Ltd",volumes : illustrations (some colour) ; 41 cm,Newspapers,Australia--Victoria--Research | Australia--Victoria--Bayswater | Australia--Victoria--Boronia | Australia--Victoria--Ferntree Gully | Australia--Victoria--Knoxfield | Australia--Victoria--Mountain Gate | Australia--Victoria--Rowville | Australia--Victoria--Scoresby | Australia--Victoria--Studfield | Australia--Victoria--Wantirna | Australia--Victoria--Wantirna South,,,Australia--Victoria--Knoxfield,Knoxfield,,,,Knoxfield,KNOXFIELD,VIC,KNOX CITY,101691.0,KNOXFIELD,REGISTERED,LOCB,LOCALITY,145.247937,-37.8867574,101677.0,1.0
